0.438762351,1.778941005
2.794482583,2.532952967
5.804402489,2.573978914
8.814541745,2.54190796
11.72176425,1.871067525
14.10427957,1.153760743
15.63069607,0.893306281
17.39105968,0.171082214
18.75661557,0.818696227
19.92039243,1.43351767
22.02457894,2.436694011
24.88707518,1.440451537
26.77935658,1.178961595
28.9377944,2.508400228
31.66830023,1.012851089
32.90849963,1.944867458
35.05949476,1.105356371
36.90109743,2.871508308
40.42434102,0.421911981
41.65834728,2.610391666
45.6223055,1.421350512
47.72522788,2.402931347
50.51383807,1.561911964
52.73071082,2.036959721
55.00543287,2.162177322
57.67403975,1.746477354
59.66693601,1.612582311
62.34784446,2.276088246
65.0452809,0.318616912
65.72456753,1.421327668
67.4380793,0.559810701
68.64436645,2.211017616
71.23810879,0.65043452
72.34064372,0.406519302
72.95285359,0.973098871
74.41436675,0.449874916
75.34834067,0.667741835
76.5039469,1.160080445
78.72740185,2.707892816
81.97883635,1.350400019
83.66289192,1.839577322
85.87482896,2.707143386
89.14080469,0.298741774
89.65818105,2.909457397
93.09731218,1.959766957
95.59025837,0.513557849
96.37467824,1.075098358
97.6911852,2.25230773
100.2571815,1.823884169
102.4166963,0.975816635
103.8458413,0.116237851
104.3352764,1.903187885
107.7748134,2.876888859
110.8839928,1.958718167
113.1130014,1.905541572
115.271317,2.985903397
118.7748432,1.745969146
120.8084365,1.243691395
122.4405104,1.424617818
124.1492113,1.870906808
126.2720564,1.014684845
127.5218278,2.024582214
130.0668317,0.952288033
131.2637334,2.3352581
133.8646557,2.848763583
137.0514235,1.987918077
139.755441,0.041701354
140.0277859,1.868915434
142.642647,2.021305234
144.8942626,2.915863052
149.1348351,2.634702212
152.1592383,1.529363491
155.01718,0.168088364
155.6638119,1.354026482
157.621112,0.060943029
157.8940479,1.325691053
159.519462,2.938780605
162.6966597,1.078973962
164.0809864,1.443199715
165.7621027,2.066294898
168.1432079,2.641547204
171.1452204,2.754788183
174.1198979,0.651249577
175.3249043,1.696001408
177.471735,2.595442589
180.359702,1.527397914
182.3093276,2.750252147
185.2891748,2.763551678
188.5100952,0.250254347
189.7551263,0.833877974
190.9040724,0.029060749
191.4633869,2.527183895
194.23297,1.941875242
196.7528254,2.52431698
199.5796386,0.794925763
200.6352695,1.194064434
202.2942727,1.658911631
204.159278,0.495656441
205.3846568,1.110054479
206.6961232,0.440178848
207.6760923,1.709285595
